session_id,user_id,timestamp,device_type,action,price,product_category,purchase
798,5,2023-08-01 11:23:23,Mobile,browse,1146.93,fashion,0
799,119,2023-10-10 05:33:16,Desktop,browse,1906.72,electronics,0
800,374,2023-02-19 09:58:51,Mobile,click,1038.3,fashion,0
801,65,2023-04-05 09:55:10,Desktop,add_to_cart,1640.02,books,1
802,146,2023-03-29 09:38:13,Mobile,click,1098.78,fashion,0
803,224,2023-02-13 09:55:40,Desktop,purchase,91.16,fashion,1
804,239,2023-10-05 21:27:21,Desktop,click,636.87,books,0
805,177,2023-06-20 21:15:02,Desktop,click,1155.34,fashion,0
806,779,2023-07-08 04:49:34,Mobile,browse,1901.68,electronics,0
807,282,2023-12-19 21:17:54,Desktop,add_to_cart,1719.67,fashion,1
808,63,2023-07-03 22:37:51,Desktop,browse,464.43,home,0
809,217,2023-01-03 12:45:13,Mobile,add_to_cart,448.02,electronics,1
810,795,2023-07-10 18:20:25,Desktop,purchase,410.33,fashion,1
811,689,2023-04-28 12:21:56,Tablet,purchase,1845.77,home,1
812,461,2023-01-19 07:14:29,Tablet,click,1706.81,home,0
813,610,2023-01-23 15:37:13,Mobile,click,1552.02,home,0
814,105,2023-01-30 23:33:31,Desktop,add_to_cart,791.54,fashion,0
815,99,2023-10-22 16:24:09,Mobile,browse,1013.72,books,0
816,511,2023-04-18 10:52:58,Desktop,click,934.02,home,0
817,385,2023-10-08 09:07:01,Desktop,browse,514.26,books,0
818,405,2023-05-08 14:22:07,Desktop,click,1015.01,electronics,0
819,518,2023-08-17 16:55:35,Tablet,browse,70.69,books,0
820,476,2023-04-21 04:43:19,Desktop,browse,272.3,books,0
821,709,2023-05-16 17:22:02,Mobile,browse,1774.31,books,0
822,645,2023-12-28 10:45:12,Mobile,click,1505.84,books,1
823,771,2023-07-05 17:55:51,Desktop,click,851.51,books,0
824,437,2023-05-24 11:09:32,Desktop,browse,1039.13,electronics,0
825,23,2023-03-13 09:22:02,Tablet,click,746.3,electronics,0
826,565,2023-05-09 02:57:05,Mobile,browse,1484.15,books,0
827,677,2023-12-30 18:39:25,Mobile,click,1570.53,books,0
828,714,2023-09-18 21:15:09,Desktop,click,1528.94,home,0
829,458,2023-01-03 01:54:19,Desktop,click,1448.0,electronics,0
830,83,2023-04-14 11:33:29,Desktop,add_to_cart,416.96,fashion,0
831,145,2023-08-12 12:01:47,Desktop,browse,682.56,electronics,0
832,85,2023-11-16 06:03:59,Desktop,add_to_cart,944.99,fashion,1
833,78,2023-12-28 07:33:36,Mobile,click,668.28,home,0
834,457,2023-12-20 14:42:33,Desktop,click,1512.33,books,1
835,1,2023-01-10 23:28:01,Desktop,click,665.41,home,0
836,51,2023-10-29 16:49:53,Mobile,browse,285.08,books,1
837,685,2023-08-19 20:01:15,Mobile,click,804.09,electronics,0
838,717,2023-08-07 13:45:22,Desktop,click,1960.03,books,0
839,772,2023-03-07 01:21:26,Mobile,browse,459.5,fashion,0
840,446,2023-04-22 02:04:45,Desktop,browse,1228.2,fashion,0
841,449,2023-01-13 08:44:15,Desktop,browse,871.62,home,0
842,488,2023-03-27 04:39:27,Desktop,purchase,151.34,electronics,1
843,34,2023-08-22 07:54:13,Mobile,click,980.87,fashion,1
844,348,2023-03-31 21:11:20,Desktop,browse,1407.31,home,0
845,95,2023-11-10 14:50:42,Desktop,browse,1031.31,electronics,0
846,72,2023-02-23 14:24:37,Desktop,click,1745.49,electronics,0
847,551,2023-01-12 03:23:46,Mobile,add_to_cart,584.98,home,0
848,154,2023-07-28 06:16:28,Desktop,browse,181.64,fashion,0
849,250,2023-01-14 21:56:16,Desktop,browse,1873.77,fashion,0
850,674,2023-05-01 08:48:29,Desktop,add_to_cart,762.61,home,0
851,438,2023-01-20 13:16:28,Desktop,browse,1157.05,fashion,0
852,118,2023-03-16 10:16:59,Mobile,browse,1586.09,home,0
853,771,2023-08-31 12:29:08,Mobile,purchase,655.38,fashion,1
854,306,2023-08-11 18:05:33,Desktop,click,1435.17,fashion,0
855,268,2023-03-11 18:27:38,Desktop,browse,279.48,home,0
856,54,2023-11-08 07:38:46,Desktop,browse,589.67,home,0
857,236,2023-07-30 20:24:53,Desktop,browse,297.97,fashion,0
858,389,2023-04-11 14:29:58,Desktop,browse,1624.35,home,0
859,734,2023-07-05 12:03:15,Mobile,add_to_cart,453.07,fashion,1
860,763,2023-05-12 06:40:31,Tablet,click,1437.63,books,0
861,401,2023-04-21 20:59:02,Tablet,add_to_cart,1887.16,electronics,1
862,624,2023-05-12 10:28:21,Mobile,purchase,1060.27,electronics,1
863,767,2023-01-20 07:12:19,Mobile,click,1084.66,fashion,1
864,303,2023-01-24 13:39:05,Mobile,browse,927.46,electronics,0
865,207,2023-08-15 05:38:44,Desktop,click,658.52,fashion,0
866,229,2023-06-03 06:21:07,Mobile,purchase,956.55,home,1
867,578,2023-10-20 00:03:23,Desktop,add_to_cart,1209.59,books,0
868,75,2023-08-18 04:35:44,Desktop,browse,1972.12,electronics,0
869,435,2023-11-06 04:24:59,Mobile,click,1876.15,electronics,0
870,103,2023-12-25 08:04:23,Desktop,click,1725.68,home,1
871,422,2023-07-21 01:02:28,Desktop,purchase,1779.37,books,1
872,704,2023-02-07 18:30:29,Tablet,browse,941.02,books,0
873,764,2023-09-17 22:26:04,Desktop,click,1318.31,books,0
874,738,2023-07-07 05:48:04,Desktop,add_to_cart,1791.18,home,0
875,306,2023-02-26 06:59:43,Tablet,click,791.97,electronics,0
876,98,2023-01-20 22:39:30,Mobile,click,1923.91,electronics,0
877,798,2023-09-30 19:47:26,Mobile,browse,837.41,books,0
878,335,2023-04-29 05:20:59,Desktop,browse,1206.15,home,0
879,435,2023-03-12 09:59:19,Desktop,browse,1422.51,home,0
880,447,2023-01-04 09:17:37,Mobile,purchase,1901.68,home,1
881,308,2023-08-09 23:47:59,Mobile,browse,496.79,books,0
882,249,2023-01-14 00:35:03,Mobile,click,1494.8,home,0
883,166,2023-01-03 18:18:21,Desktop,click,1046.42,books,0
884,481,2023-08-04 12:22:15,Desktop,browse,544.43,books,0
885,335,2023-08-17 04:28:23,Tablet,click,1555.45,books,0
886,542,2023-12-02 21:44:38,Desktop,add_to_cart,1108.92,fashion,1
887,759,2023-07-05 03:26:31,Mobile,add_to_cart,1325.34,books,0
888,106,2023-02-24 08:01:41,Desktop,click,652.57,home,0
889,563,2023-09-11 22:32:39,Mobile,click,967.74,fashion,0
890,81,2023-01-24 18:51:54,Tablet,browse,1238.53,electronics,0
891,133,2023-06-11 13:59:17,Mobile,purchase,815.77,electronics,1
892,797,2023-06-07 10:40:37,Desktop,browse,404.76,home,0
893,138,2023-03-23 09:51:43,Mobile,add_to_cart,1923.66,home,1
894,184,2023-06-08 20:56:43,Mobile,browse,1027.82,home,0
895,401,2023-07-07 11:27:38,Desktop,purchase,1470.5,home,1
896,330,2023-03-01 09:22:04,Mobile,add_to_cart,827.98,fashion,0
897,785,2023-11-01 17:51:26,Mobile,add_to_cart,716.71,home,0
898,508,2023-11-15 20:47:22,Mobile,browse,820.26,books,0
899,69,2023-07-30 04:08:28,Mobile,click,824.3,electronics,0
900,546,2023-06-01 14:03:46,Desktop,click,1092.92,home,0
901,774,2023-04-19 10:20:28,Desktop,add_to_cart,1091.51,books,0
902,53,2023-03-17 06:29:46,Desktop,browse,999.34,home,0
903,450,2023-01-30 12:59:14,Tablet,purchase,278.22,books,1
904,205,2023-11-10 07:51:42,Mobile,add_to_cart,997.19,fashion,0
905,126,2023-04-27 16:53:35,Mobile,browse,346.52,electronics,0
906,747,2023-12-22 23:32:28,Desktop,add_to_cart,261.01,electronics,0
907,43,2023-07-11 17:35:44,Desktop,click,1865.96,fashion,0
908,752,2023-01-19 09:53:38,Mobile,click,1213.85,books,1
909,111,2023-06-22 21:10:34,Desktop,browse,1322.39,home,0
910,761,2023-08-16 16:58:34,Desktop,click,809.57,books,0
911,663,2023-12-16 19:28:50,Mobile,add_to_cart,1818.87,electronics,0
912,183,2023-07-02 07:05:25,Desktop,click,1279.48,fashion,0
913,95,2023-04-23 22:10:18,Desktop,click,1540.65,fashion,0
914,374,2023-07-02 03:58:54,Desktop,click,743.44,books,0
915,520,2023-05-26 17:26:07,Desktop,add_to_cart,1920.42,books,0
916,360,2023-11-15 01:50:44,Tablet,browse,1642.72,fashion,0
917,696,2023-04-26 09:08:53,Desktop,add_to_cart,1709.36,electronics,0
918,281,2023-04-23 12:04:29,Desktop,click,352.67,home,0
919,195,2023-09-08 09:21:27,Desktop,browse,549.22,home,0
920,195,2023-09-08 14:37:36,Mobile,browse,578.4,books,0
921,667,2023-10-30 04:49:35,Desktop,click,549.11,fashion,0
922,93,2023-11-09 18:06:46,Mobile,add_to_cart,1712.26,fashion,1
923,672,2023-04-28 10:10:07,Desktop,browse,73.45,fashion,0
924,61,2023-10-28 23:06:18,Desktop,add_to_cart,161.44,electronics,0
925,634,2023-06-10 06:39:53,Desktop,browse,555.09,books,0
926,51,2023-07-17 12:19:46,Mobile,click,407.75,books,0
927,403,2023-09-17 12:51:27,Mobile,purchase,471.4,books,1
928,789,2023-05-28 21:11:52,Desktop,add_to_cart,1597.91,electronics,0
929,5,2023-08-28 20:55:24,Mobile,browse,1130.62,books,1
930,466,2023-02-16 19:46:36,Tablet,click,21.48,home,0
931,604,2023-07-17 19:26:54,Desktop,browse,864.35,books,0
932,682,2023-02-16 02:16:50,Mobile,click,821.69,books,0
933,534,2023-03-19 03:02:02,Desktop,add_to_cart,236.75,books,1
934,405,2023-05-04 10:04:49,Tablet,add_to_cart,1355.52,electronics,1
935,513,2023-03-16 09:15:40,Mobile,browse,1407.17,home,0
936,645,2023-12-25 11:04:10,Tablet,purchase,1444.58,home,1
937,233,2023-05-17 15:49:44,Mobile,click,1459.66,fashion,0
938,524,2023-03-31 23:22:58,Desktop,browse,10.11,fashion,0
939,346,2023-11-21 03:04:54,Tablet,click,1908.3,home,0
940,46,2023-03-02 09:16:58,Desktop,click,1630.28,books,0
941,546,2023-05-18 01:35:41,Desktop,click,1808.92,books,0
942,78,2023-02-19 20:06:14,Mobile,click,41.13,books,0
943,730,2023-09-16 19:06:38,Mobile,click,1868.38,electronics,0
944,73,2023-04-17 19:35:32,Tablet,browse,1621.48,books,0
945,794,2023-04-23 06:09:24,Desktop,add_to_cart,1676.07,electronics,0
946,249,2023-12-16 09:53:15,Mobile,click,195.64,home,0
947,47,2023-09-11 08:24:17,Mobile,browse,1480.17,books,0
948,121,2023-04-28 03:56:51,Desktop,add_to_cart,1920.23,books,1
949,214,2023-07-17 01:27:12,Desktop,purchase,1360.31,fashion,1
950,239,2023-12-03 18:49:13,Desktop,purchase,1145.42,home,1
951,56,2023-12-31 14:38:11,Desktop,browse,1891.8,books,0
952,350,2023-02-20 22:09:28,Tablet,browse,891.44,electronics,0
953,107,2023-09-02 07:06:53,Mobile,click,1202.59,home,0
954,48,2023-02-04 03:53:46,Mobile,browse,957.91,fashion,0
955,573,2023-10-29 14:52:15,Tablet,purchase,1866.36,home,1
956,337,2023-03-10 08:35:08,Desktop,browse,161.41,electronics,0
957,26,2023-12-15 14:28:33,Mobile,browse,1007.23,fashion,0
958,257,2023-11-16 05:26:50,Desktop,click,1377.04,electronics,0
959,8,2023-02-18 12:57:26,Mobile,browse,1585.89,home,0
960,625,2023-03-15 17:33:05,Desktop,add_to_cart,1170.21,fashion,0
961,253,2023-07-11 20:09:27,Tablet,click,1818.75,electronics,0
962,692,2023-09-18 13:12:54,Desktop,browse,1884.56,home,0
963,719,2023-12-22 10:03:02,Desktop,browse,138.0,electronics,0
964,303,2023-03-11 00:09:30,Mobile,click,810.72,books,0
965,639,2023-03-31 05:21:28,Desktop,browse,56.68,home,0
966,56,2023-09-17 21:53:44,Mobile,click,665.54,fashion,0
967,726,2023-05-06 08:17:57,Desktop,click,1078.37,fashion,0
968,526,2023-08-19 23:27:05,Mobile,add_to_cart,1822.48,books,0
969,474,2023-10-22 00:15:17,Desktop,purchase,1694.64,electronics,1
970,28,2023-05-09 21:00:02,Desktop,purchase,263.72,electronics,1
971,78,2023-10-07 17:56:15,Desktop,purchase,195.13,fashion,1
972,216,2023-11-09 20:08:38,Desktop,browse,1182.64,electronics,0
973,386,2023-04-10 10:51:44,Desktop,browse,1068.91,home,0
974,365,2023-11-22 05:01:02,Desktop,browse,540.09,home,0
975,666,2023-10-24 04:43:19,Desktop,add_to_cart,1799.91,fashion,0
976,526,2023-07-01 17:10:45,Desktop,purchase,1855.46,home,1
977,699,2023-06-23 02:45:41,Mobile,add_to_cart,811.2,fashion,0
978,312,2023-11-12 16:59:29,Mobile,browse,1781.7,electronics,0
979,7,2023-12-30 06:31:10,Desktop,purchase,774.06,electronics,1
980,3,2023-07-07 16:37:01,Mobile,click,1476.27,electronics,0
981,623,2023-02-26 12:20:35,Mobile,browse,957.13,books,0
982,750,2023-01-31 01:15:29,Desktop,click,253.94,fashion,0
983,363,2023-03-25 23:04:15,Mobile,browse,1856.59,home,0
984,751,2023-06-01 03:23:12,Desktop,click,913.65,electronics,0
985,508,2023-02-05 20:35:02,Mobile,browse,1471.63,books,0
986,274,2023-08-01 20:12:42,Desktop,click,740.68,home,0
987,506,2023-12-30 09:28:07,Mobile,click,47.57,home,0
988,739,2023-04-16 18:31:17,Mobile,add_to_cart,210.06,home,0
989,15,2023-12-08 01:17:07,Desktop,click,997.48,electronics,0
990,192,2023-08-08 15:42:21,Desktop,click,1383.03,home,0
991,631,2023-06-12 18:57:06,Tablet,add_to_cart,676.12,fashion,1
992,485,2023-08-08 00:54:15,Desktop,purchase,1394.02,books,1
993,28,2023-09-27 15:57:13,Mobile,browse,1400.28,home,0
994,714,2023-04-30 01:26:53,Tablet,click,1410.83,home,1
995,39,2023-12-02 05:23:24,Mobile,browse,990.12,fashion,0
996,273,2023-07-01 07:03:00,Mobile,browse,1830.62,home,0
997,231,2023-04-16 05:19:33,Mobile,click,983.5,electronics,0
998,86,2023-08-05 14:43:47,Mobile,add_to_cart,906.03,electronics,0
999,474,2023-07-24 06:39:49,Desktop,browse,406.77,electronics,0
1000,126,2023-03-11 06:48:39,Desktop,add_to_cart,622.23,home,0
1001,537,2023-02-13 06:13:59,Desktop,add_to_cart,94.25,books,0
1002,145,2023-11-25 21:22:29,Tablet,purchase,1270.74,books,1
1003,525,2023-10-28 04:09:55,Mobile,browse,504.59,home,0
1004,212,2023-08-16 06:32:39,Desktop,purchase,615.27,books,1
1005,25,2023-07-03 01:23:41,Mobile,browse,1543.92,books,0
1006,580,2023-04-17 05:51:59,Desktop,click,661.17,home,0
1007,394,2023-03-25 14:18:59,Desktop,browse,491.97,electronics,0
1008,67,2023-12-04 10:55:50,Mobile,browse,346.42,home,0
1009,233,2023-09-07 12:50:23,Desktop,add_to_cart,1551.97,electronics,1
1010,109,2023-12-29 07:05:17,Mobile,click,268.12,electronics,1
1011,146,2023-01-21 21:50:53,Desktop,browse,912.97,books,0
1012,111,2023-07-15 06:10:50,Mobile,browse,1018.79,books,0
1013,228,2023-06-27 23:28:06,Mobile,click,1377.91,electronics,0
1014,111,2023-01-07 23:01:35,Desktop,browse,1270.23,electronics,0
1015,470,2023-03-11 18:33:18,Tablet,add_to_cart,1623.33,books,1
1016,34,2023-05-07 15:03:19,Mobile,browse,99.06,fashion,0
1017,623,2023-06-09 16:32:26,Desktop,browse,599.92,electronics,0
1018,776,2023-09-05 00:55:27,Desktop,browse,567.47,electronics,0
1019,369,2023-07-22 08:16:08,Mobile,click,300.57,electronics,1
1020,748,2023-05-28 17:53:38,Desktop,browse,585.46,books,0
1021,595,2023-05-23 11:53:08,Desktop,browse,626.43,home,0
1022,554,2023-07-18 22:53:04,Desktop,purchase,1048.55,electronics,1
1023,425,2023-06-03 13:00:30,Desktop,click,1330.77,electronics,0
1024,613,2023-05-22 14:34:06,Mobile,browse,768.39,electronics,0
1025,518,2023-11-09 04:12:40,Desktop,click,1441.75,home,0
1026,692,2023-06-14 15:43:03,Desktop,add_to_cart,678.97,home,0
1027,282,2023-11-10 09:26:38,Desktop,browse,587.66,electronics,0
1028,320,2023-01-21 07:33:50,Desktop,browse,1086.96,electronics,0
1029,738,2023-03-23 02:31:16,Tablet,add_to_cart,57.2,fashion,0
1030,443,2023-03-10 19:15:41,Desktop,click,168.78,home,0
1031,315,2023-05-11 08:38:05,Tablet,click,841.76,fashion,0
1032,741,2023-03-28 15:26:11,Desktop,browse,1886.4,electronics,0
1033,377,2023-08-06 04:05:15,Desktop,browse,1445.81,electronics,0
1034,289,2023-11-01 01:35:50,Mobile,click,185.37,electronics,0
1035,437,2023-12-11 21:52:48,Desktop,browse,1694.17,electronics,0
1036,662,2023-12-07 09:58:23,Mobile,click,1467.28,books,1
1037,277,2023-06-10 20:08:09,Tablet,click,1225.78,books,0
1038,710,2023-06-27 08:54:53,Desktop,browse,1642.38,books,0
1039,582,2023-04-27 09:31:54,Desktop,purchase,814.18,fashion,1
1040,503,2023-07-15 13:23:45,Mobile,add_to_cart,450.79,home,0
1041,624,2023-11-23 23:03:34,Desktop,add_to_cart,1028.93,electronics,1
1042,516,2023-03-27 09:46:19,Desktop,browse,1102.2,home,0
1043,350,2023-10-16 07:02:18,Desktop,browse,1081.27,books,0
1044,446,2023-03-22 19:21:21,Desktop,click,1134.5,electronics,1
1045,350,2023-06-01 08:55:01,Mobile,browse,1897.92,electronics,0
1046,607,2023-03-02 00:46:15,Desktop,purchase,1805.47,fashion,1
1047,664,2023-03-02 12:40:19,Desktop,browse,1752.68,home,0
1048,137,2023-12-20 12:43:58,Mobile,click,1604.82,fashion,0
1049,759,2023-01-28 05:25:39,Desktop,browse,1887.42,books,0
1050,243,2023-02-12 15:52:04,Desktop,click,206.0,home,1
1051,543,2023-06-18 18:05:49,Mobile,browse,537.6,books,0
1052,40,2023-03-27 07:23:36,Desktop,click,995.16,fashion,0
1053,229,2023-06-26 22:07:35,Mobile,browse,1694.6,fashion,0
1054,548,2023-01-17 15:09:27,Mobile,add_to_cart,1015.28,electronics,0
1055,223,2023-04-08 10:18:19,Desktop,browse,1498.59,home,0
1056,6,2023-07-17 21:03:51,Mobile,purchase,286.53,home,1
1057,322,2023-04-08 17:09:59,Desktop,add_to_cart,512.3,electronics,0
1058,468,2023-03-06 07:04:39,Desktop,browse,1466.23,home,0
1059,732,2023-11-26 12:49:32,Mobile,add_to_cart,337.82,books,0
1060,75,2023-12-07 15:31:03,Mobile,browse,709.2,books,0
1061,4,2023-01-05 11:40:43,Desktop,purchase,537.08,fashion,1
1062,646,2023-01-02 22:56:09,Mobile,click,706.22,books,0
1063,118,2023-01-22 04:16:48,Tablet,browse,1419.56,home,0
1064,606,2023-04-22 16:06:20,Tablet,browse,742.02,electronics,0
1065,504,2023-02-26 23:02:36,Mobile,browse,1114.97,fashion,0
1066,574,2023-03-07 04:32:31,Desktop,purchase,208.86,electronics,1
1067,441,2023-11-26 01:08:51,Desktop,browse,1611.99,fashion,0
1068,194,2023-04-08 12:27:05,Tablet,click,746.08,fashion,0
1069,715,2023-05-24 03:09:09,Desktop,click,1300.58,electronics,0
1070,392,2023-05-05 16:55:31,Mobile,purchase,1453.53,books,1
1071,26,2023-06-16 12:17:34,Desktop,browse,427.23,books,0
1072,435,2023-03-27 10:37:05,Desktop,click,1770.5,books,1
1073,173,2023-03-17 03:27:33,Desktop,click,1236.29,books,0
1074,300,2023-12-10 05:13:34,Tablet,add_to_cart,863.16,electronics,1
1075,645,2023-10-21 05:04:23,Desktop,browse,372.85,home,1
1076,326,2023-02-28 21:34:54,Mobile,browse,1885.18,fashion,0
1077,410,2023-05-18 04:22:15,Desktop,browse,1512.59,electronics,0
1078,118,2023-04-09 04:23:50,Desktop,add_to_cart,423.97,books,1
1079,787,2023-07-11 13:18:13,Desktop,browse,682.04,books,0
1080,724,2023-08-31 12:24:33,Mobile,click,1621.25,electronics,0
1081,225,2023-11-15 12:31:06,Desktop,browse,1394.4,fashion,0
1082,532,2023-02-18 00:56:13,Desktop,add_to_cart,1533.91,electronics,0
1083,113,2023-02-01 02:52:15,Desktop,purchase,887.99,electronics,1
1084,140,2023-10-04 06:35:41,Desktop,click,1435.79,home,0
1085,559,2023-01-20 02:58:12,Tablet,browse,779.12,electronics,0
1086,1,2023-06-03 13:08:15,Tablet,browse,430.41,home,0
1087,90,2023-03-09 12:39:01,Desktop,browse,1269.03,fashion,0
1088,654,2023-08-02 09:27:37,Mobile,browse,1952.27,electronics,0
1089,320,2023-05-23 18:36:23,Tablet,click,628.1,electronics,1
1090,550,2023-08-20 05:26:23,Desktop,click,927.33,books,0
1091,139,2023-08-01 06:19:25,Mobile,purchase,1351.26,electronics,1
1092,511,2023-03-20 16:28:07,Tablet,browse,1087.6,books,0
1093,259,2023-08-02 06:38:26,Desktop,click,1688.42,books,1
1094,673,2023-04-26 23:38:23,Desktop,click,1525.87,books,0
1095,690,2023-04-02 22:07:55,Tablet,click,126.01,fashion,0
1096,10,2023-09-27 12:55:25,Mobile,browse,1996.86,home,0
1097,261,2023-06-17 10:37:10,Desktop,click,1507.28,books,0
1098,650,2023-02-27 05:25:20,Desktop,click,1729.17,electronics,0
1099,172,2023-10-11 23:40:38,Desktop,add_to_cart,1305.88,electronics,1
1100,13,2023-01-26 14:25:34,Mobile,purchase,1714.01,books,1
1101,168,2023-03-07 07:06:06,Mobile,browse,233.64,books,0
1102,642,2023-09-05 20:19:53,Tablet,browse,702.0,electronics,0
1103,596,2023-09-11 08:22:14,Desktop,click,1754.08,books,0
1104,321,2023-02-13 02:52:25,Mobile,click,411.29,home,0
1105,319,2023-04-07 11:26:25,Mobile,browse,165.7,home,0
1106,613,2023-02-11 19:39:04,Desktop,add_to_cart,1578.36,fashion,1
1107,329,2023-08-15 09:17:35,Desktop,purchase,1672.62,books,1
1108,785,2023-09-19 07:46:58,Tablet,purchase,333.68,fashion,1
1109,777,2023-06-16 15:03:39,Mobile,browse,1710.15,fashion,0
1110,550,2023-10-06 12:46:31,Desktop,add_to_cart,1376.67,fashion,0
1111,419,2023-03-30 20:26:56,Mobile,add_to_cart,1044.96,books,0
1112,606,2023-06-27 02:38:06,Desktop,click,1662.2,fashion,0
1113,95,2023-07-16 10:47:42,Mobile,click,844.31,home,0
1114,581,2023-11-03 16:21:10,Mobile,add_to_cart,396.05,fashion,0
1115,318,2023-09-24 12:10:56,Mobile,click,576.86,home,1
1116,236,2023-09-25 23:54:15,Tablet,browse,1015.28,home,0
1117,334,2023-03-15 08:42:59,Mobile,click,1067.35,books,0
1118,376,2023-01-08 17:58:49,Desktop,click,1613.11,fashion,0
1119,459,2023-10-24 07:52:58,Mobile,browse,1584.79,books,0
1120,137,2023-06-13 15:05:53,Desktop,purchase,1166.92,home,1
1121,588,2023-03-26 13:53:16,Desktop,click,1563.76,electronics,1
1122,547,2023-03-13 03:53:51,Desktop,click,391.63,fashion,1
1123,513,2023-02-24 22:14:32,Desktop,browse,109.63,books,0
1124,296,2023-02-16 18:19:42,Mobile,click,1748.53,electronics,0
1125,320,2023-08-26 10:11:23,Desktop,browse,160.35,fashion,0
1126,572,2023-04-14 04:53:38,Mobile,browse,500.91,fashion,0
1127,349,2023-07-29 01:49:47,Mobile,click,1393.68,books,0
1128,779,2023-02-11 17:26:30,Desktop,click,824.8,electronics,0
1129,229,2023-11-12 08:44:40,Mobile,click,1753.86,books,0
1130,270,2023-09-25 05:42:07,Desktop,browse,602.98,fashion,0
1131,798,2023-09-20 06:32:49,Desktop,click,33.62,fashion,0
1132,291,2023-12-02 03:05:51,Mobile,browse,608.3,home,0
1133,725,2023-12-31 19:44:54,Desktop,purchase,1160.37,fashion,1
1134,165,2023-09-16 16:26:14,Desktop,click,758.12,fashion,0
1135,5,2023-10-10 12:25:39,Mobile,click,1074.4,electronics,0
1136,379,2023-04-24 09:09:14,Mobile,browse,1754.43,electronics,0
1137,78,2023-12-29 09:48:23,Desktop,browse,1825.85,home,0
1138,410,2023-02-09 09:38:20,Tablet,purchase,539.29,home,1
1139,574,2023-08-08 18:46:08,Mobile,browse,929.66,home,0
1140,132,2023-05-09 18:33:08,Mobile,click,1102.8,books,0
1141,601,2023-01-08 19:44:05,Desktop,click,1898.73,books,1
1142,749,2023-04-11 10:30:42,Mobile,browse,1997.25,home,0
1143,42,2023-06-25 03:51:40,Mobile,add_to_cart,478.46,books,1
1144,89,2023-04-17 22:14:19,Mobile,click,1456.69,fashion,1
1145,402,2023-04-11 00:31:21,Mobile,browse,762.28,home,0
1146,296,2023-09-17 09:10:37,Desktop,browse,26.14,home,0
1147,295,2023-09-03 00:27:10,Desktop,browse,28.41,books,0
1148,616,2023-10-02 05:46:29,Desktop,add_to_cart,926.53,electronics,0
1149,526,2023-02-01 23:11:34,Desktop,click,981.79,home,1
1150,691,2023-05-17 12:49:11,Mobile,browse,54.91,books,0
1151,637,2023-01-12 13:35:20,Desktop,browse,1376.99,books,0
1152,422,2023-10-29 18:40:31,Tablet,click,595.07,electronics,0
1153,23,2023-01-16 22:19:17,Tablet,click,1124.19,home,0
1154,575,2023-05-09 00:54:22,Desktop,click,608.83,electronics,0
1155,143,2023-03-04 18:36:21,Desktop,browse,342.6,fashion,0
1156,665,2023-04-19 22:46:12,Mobile,browse,820.28,electronics,0
1157,145,2023-01-21 20:58:05,Tablet,click,472.22,electronics,0
1158,225,2023-06-07 15:12:02,Desktop,purchase,1074.25,books,1
1159,503,2023-09-26 14:06:58,Desktop,browse,405.67,electronics,0
1160,616,2023-06-11 08:18:52,Mobile,click,1021.73,fashion,0
1161,104,2023-09-17 01:55:01,Mobile,click,323.18,books,0
1162,39,2023-04-12 02:23:17,Desktop,click,1345.24,fashion,0
1163,198,2023-08-11 17:45:09,Mobile,browse,1510.34,electronics,0
1164,646,2023-02-28 20:06:31,Desktop,add_to_cart,229.68,fashion,0
1165,579,2023-09-04 23:23:34,Desktop,click,940.93,fashion,0
1166,391,2023-05-08 02:17:43,Desktop,click,151.03,electronics,0
1167,179,2023-10-10 17:34:53,Desktop,browse,1200.38,electronics,0
1168,554,2023-11-21 07:10:05,Desktop,browse,536.16,books,1
1169,448,2023-01-25 03:17:54,Desktop,browse,1059.97,books,0
1170,500,2023-05-11 03:54:39,Desktop,add_to_cart,1039.75,home,0
1171,15,2023-12-19 13:50:50,Desktop,browse,1849.47,books,0
1172,623,2023-07-15 20:12:59,Desktop,click,1102.68,electronics,0
1173,669,2023-10-08 02:30:18,Tablet,browse,1170.17,fashion,0
1174,289,2023-06-03 13:45:00,Desktop,click,809.29,fashion,0
1175,478,2023-05-13 03:21:40,Desktop,click,1898.67,books,0
1176,231,2023-08-15 15:50:21,Mobile,browse,1556.6,books,0
1177,420,2023-07-08 05:30:00,Tablet,browse,577.96,electronics,0
1178,157,2023-09-22 17:36:40,Desktop,browse,1689.98,fashion,0
1179,550,2023-05-14 08:10:37,Mobile,click,870.47,home,0
1180,441,2023-07-30 21:15:37,Mobile,click,1659.05,home,0
1181,97,2023-03-01 12:57:55,Mobile,browse,1647.55,books,0
1182,411,2023-12-30 05:32:22,Desktop,click,385.85,home,0
1183,289,2023-12-30 05:47:42,Mobile,browse,1405.27,electronics,0
1184,254,2023-08-01 03:14:29,Desktop,browse,588.38,home,0
1185,196,2023-08-04 14:56:12,Mobile,browse,602.01,books,0
1186,598,2023-08-14 04:25:16,Mobile,add_to_cart,599.73,electronics,0
1187,522,2023-05-11 03:01:18,Desktop,browse,1453.88,fashion,0
1188,517,2023-03-17 00:49:45,Mobile,browse,467.35,electronics,0
1189,635,2023-10-13 20:27:28,Desktop,browse,11.8,books,0
1190,118,2023-10-04 11:27:15,Mobile,browse,1433.32,books,0
1191,159,2023-06-05 05:15:31,Desktop,click,350.66,home,0
1192,228,2023-09-05 00:05:36,Desktop,browse,217.92,home,0
